"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"SSRI","Silver Standard Resources Inc.","5.83","$471.22M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ssri",
"SLW","Silver Wheaton Corp","16.42","$6.63B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/slw",
"SAMG","Silvercrest Asset Management Group Inc.","10.76","$136.49M","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/samg",
"SFNC","Simmons First National Corporation","44.45","$1.35B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfnc",
"SPG","Simon Property Group, Inc.","197.69","$62.24B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/spg",
"SPG^J","Simon Property Group, Inc.","72.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spg^j",
"SSD","Simpson Manufacturing Company, Inc.","36.06","$1.74B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ssd",
"SLP","Simulations Plus, Inc.","8.99","$152.52M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/slp",
"SINA","Sina Corporation","43.51","$2.61B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sina",
"SBGI","Sinclair Broadcast Group, Inc.","32.27","$3.06B","1995","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbgi",
"SINO","Sino-Global Shipping America, Ltd.","0.73","$6.29M","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sino",
"SHI","SINOPEC Shangai Petrochemical Company, Ltd.","46.56","$5.03B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/shi",
"SVA","Sinovac Biotech, Ltd.","6.42","$358.3M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sva",
"SIRI","Sirius XM Holdings Inc.","3.875","$19.75B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/siri",
"SITO","SITO Mobile, Ltd.","2.74","$47.01M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sito",
"SIX","Six Flags Entertainment Corporation New","51.67","$4.73B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/six",
"SZMK","Sizmek Inc.","3.26","$96.45M","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/szmk",
"SJW","SJW Corporation","37.12","$757.92M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Co., Ltd.","19.65","$12.85B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/skm",
"SKX","Skechers U.S.A., Inc.","31.45","$4.92B","1999","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/skx",
"SKUL","Skullcandy, Inc.","3.95","$112.7M","2011","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/skul",
"SKYS","Sky Solar Holdings, Ltd.","3.19","$155.52M","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/skys",
"SKY","Skyline Corporation","4.8","$40.28M","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/sky",
"SKLN","Skyline Medical Inc.","0.299","$1.56M","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/skln",
"MOBI","Sky-mobi Limited","2.15","$60.42M","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mobi",
"SPU","SkyPeople Fruit Juice, Inc.","0.3739","$9.97M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/spu",
